file	line	verdict	decls	how	quote
docs/iemhoff-note.md	211	Proved		none	A repaired G4iLL.** Proved complete and structural: the one-token
docs/iemhoff-note.md	217	proved	G4c	line	(`G4c`, `LaxLogic/PLL/G4/G4H*.lean`) is proved complete for PLL, slotting
docs/iemhoff-note.md	224	machine-checked		none	tables transcribed faithfully, essentially all of it is machine-checked
docs/iemhoff-note.md	229	proved		none	"proved. ""PLL has uniform interpolation"" is thus neither established nor"
docs/iemhoff-note.md	230	refuted		none	refuted here; the honest status is one outstanding lemma.
docs/iemhoff-note.md	257	refuted		none	| G3iLL ≡ G4iLL (refuted) | Corollary 1 | Corollary 8.1 |
docs/iemhoff-note.md	258	refuted		none	| G4iLL balanced (refuted) | Fact 3 | — |
docs/iemhoff-note.md	369	kernel-checked		none	the (finite, loop-checked) G4-search space, kernel-checked with
docs/iemhoff-note.md	405	proved	equiv_nd	line	natural-deduction form `equiv_nd` is also proved). Backward search in
docs/interpolation-guide.md	5	machine-checked		none	one-line derivation; the results table cites the literature. The machine-checked
docs/interpolation-guide.md	32	proved		none	and `C ⊢ B`. (Craig proved it for first-order logic; the propositional case is
docs/interpolation-guide.md	86	provable		none	consequence of `A` intuitionistically, because `p ∨ ¬p` is not provable, so
docs/interpolation-guide.md	94	refuted		none	`(p ∨ ¬p) ⊃ q` holds at the root, and any `p`-free `ψ` refuted somewhere in a
docs/interpolation-guide.md	95	refuted		none	model of `¬¬q` is refuted in a model of `A`. Hence every `p`-free consequence
docs/interpolation-guide.md	113	kernel-checked	instanceClosed	near	antecedent it *is* `∀p.A`. (In the repository this is the kernel-checked lemma
docs/interpolation-guide.md	163	proved	E_f,A_f	near	2. Prove soundness at every fuel (`Γ ⊢ E_f`, `A_f, Γ ⊢ G`) — **proved**.
docs/interpolation-guide.md	165	proved		none	antecedent, is reached at some fuel — **proved**, 2026-09-05.
docs/interpolation-guide.md	171	machine-checked	uniform_interpolation_IPC	line	(`uniform_interpolation_IPC`, machine-checked). For PLL the open step is exactly
docs/lax-dual-colax-biint-handoff.md	10	proved		none	> Kripke frames (3 worlds). Not proved in general. Re-runnable; see Appendix.
docs/lax-dual-colax-biint-handoff.md	381	conjectures		none	express **assertions** (conjunction, implication) or **conjectures/hypotheses**
docs/lax-interpolation-candidates-strategy.md	26	unproved		none	Hypothesis:** uniform interpolation for Lax Logic is unproved (despite attempts) not
docs/lax-interpolation-candidates-strategy.md	29	provable		none	provable and implies the target. The analogue of reducibility candidates is the natural
docs/lax-logic-interpolation-handoff.md	31	Conjecture		none	3. **Conjecture:** there is *no* contraction-free calculus for propositional Lax
docs/ledger-campaign-2026-09-16.md	5	machine-checked		none	machine-checked *in the merged tree*, under which axioms, and which are OPEN.
docs/ledger-campaign-2026-09-16.md	5	OPEN		none	machine-checked *in the merged tree*, under which axioms, and which are OPEN.
docs/ledger-campaign-2026-09-16.md	99	OPEN	sorryAx	line	The 81 `sorryAx` declarations are the OPEN list, named in
docs/ledger-campaign-2026-09-16.md	121	PROVED	FRJO	line	`FRJO` had never been built, and a PROVED claim lived there.** That is how a
docs/ledger-campaign-2026-09-16.md	178	OPEN	TOOLS.md	near	and `docs/calculus-map.md` say FRJV completeness is OPEN. The first sentence is
docs/ledger-campaign-2026-09-16.md	184	OPEN	completenessV	line	`completenessV`. OPEN is right.
docs/ledger-campaign-2026-09-16.md	188	PROVED	FRJO	near	in the estate: a documented PROVED result sat outside the record entirely. The
docs/ledger-campaign-2026-09-16.md	193	machine-checked	wit_pbisim,wit_force,sorryAx	near	"sentence.** `docs/ui-proof-status-report.md` says ""machine-checked **modulo two"
docs/ledger-campaign-2026-09-16.md	202	PROVED	HANDOFF.md,METHOD.md,TOOLS.md	near	PROVED 1,241, REFUTED 715, OPEN 422, plus the machine-checked / kernel-checked /
docs/ledger-campaign-2026-09-16.md	202	REFUTED	HANDOFF.md,METHOD.md,TOOLS.md	near	PROVED 1,241, REFUTED 715, OPEN 422, plus the machine-checked / kernel-checked /
docs/ledger-campaign-2026-09-16.md	202	OPEN	HANDOFF.md,METHOD.md,TOOLS.md	near	PROVED 1,241, REFUTED 715, OPEN 422, plus the machine-checked / kernel-checked /
docs/ledger-campaign-2026-09-16.md	202	machine-checked	HANDOFF.md,METHOD.md,TOOLS.md	near	PROVED 1,241, REFUTED 715, OPEN 422, plus the machine-checked / kernel-checked /
docs/ledger-campaign-2026-09-16.md	202	kernel-checked	HANDOFF.md,METHOD.md,TOOLS.md	near	PROVED 1,241, REFUTED 715, OPEN 422, plus the machine-checked / kernel-checked /
docs/ledger-campaign-2026-09-16.md	203	sorry-free	HANDOFF.md,METHOD.md,TOOLS.md	near	sorry-free variants. **Only 838 of them (25%) name a Lean declaration**; the
docs/ledger-campaign-2026-09-16.md	207	OPEN	TOOLS.md	line	`TOOLS.md` and `docs/calculus-map.md` say FRJV completeness is OPEN. Both are
docs/letter-to-mendler.md	14	proved		none	and the cut-free sequent calculus, all proved equivalent; cut
docs/letter-to-mendler.md	22	proved		none	me in LEGO at the LFCS all those years ago — now proved fully constructively.
docs/letter-to-mendler.md	27	machine-checked		none	there is a machine-checked PLL-derivable sequent it cannot derive, and
docs/letter-to-mendler.md	43	proved		none	replaced by an iterated appeal to the decision procedure, which is proved
docs/letter-to-mendler.md	47	proved		none	is proved without AC.
docs/letter-to-mendler.md	52	machine-checked		none	asserted beyond its machine-checked status, axiom audits recorded per
docs/letter-to-mendler.md	56	provable		none	the failure being provable.
docs/ljf-simp-round1.md	104	proved	interpFire_eq	line	`interpFire_eq`, the goal-generic fire equation stated once and proved by
docs/ljf-simp-round1.md	108	proved	eMinF	near	needs a hand-stated generic equation, proved by cases.
docs/ljf-simp-round1.md	120	provable	Prod.Lex	near	displayed goal is provable, the real one isn't of that type.
docs/ljf-simplification-pass.md	4	proved		none	characteristic properties plus the saturated case proved, zero errors,
docs/ljf-simplification-pass.md	5	sorry-free		none	sorry-free). Three parts: what should be simplified, the proof read
docs/ljf-simplification-pass.md	18	machine-checked		none	four characteristic properties are machine-checked, unconditionally:
docs/ljf-simplification-pass.md	22	PROVED	eSound	line	| E1 | `eSound` — the context proves its ∃p | PROVED |
docs/ljf-simplification-pass.md	23	PROVED	aSound	line	| A1 | `aSound` — ∀p beside the context proves the goal | PROVED |
docs/ljf-simplification-pass.md	24	PROVED	eMinF	line	| E2 | `eMinF` — any p-free consequence follows from ∃p | PROVED |
docs/ljf-simplification-pass.md	25	PROVED	aMinF	line	| A2 | `aMinF` — any route from p-free material to the goal factors through ∀p | PROVED |
docs/ljf-simplification-pass.md	26	PROVED	satE2,satA2,dykAnt	line	| — | `satE2`, `satA2`, `dykAnt` — the saturated cases and the Dyckhoff dispatch | PROVED |
docs/ljf-simplification-pass.md	29	proved	Deriv,circL	near	yet proved: focalization completeness (`Deriv Γ φ → LJF`), so the honest
docs/ljf-simplification-pass.md	167	machine-checked		none	UI for **LJF**: done, machine-checked, first proof by any route that
docs/ljf-simplification-pass.md	168	refuted	circL	near	survives this repo's scrutiny (Iemhoff's G4iLL being refuted-incomplete
docs/ljfo-fidelity.md	16	machine-checked		none	machine-checked and nothing in it may be cited as one. The status of every
docs/ljfo-fidelity.md	17	PROVED		none	Lean result named here is in §5, and only §5 carries the PROVED /
docs/ljfo-fidelity.md	18	OPEN		none	conditional / OPEN discipline.
docs/ljfo-fidelity.md	20	OPEN		none	Standing claim discipline.** Uniform interpolation for PLL is **OPEN**.
docs/ljfo-fidelity.md	21	proved		none	This document describes a construction and what is proved about it; it does
docs/ljfo-fidelity.md	57	provable		none	provable implicational `φ`; found by the identity port (plan §3-results
docs/ljfo-fidelity.md	194	Refuted		none	value is `◯↓(⋁ rows)`, not `⋁ rows`. Refuted in the unwrapped form by a
docs/ljfo-fidelity.md	206	provable	laxOf,SC	near	it the calculus misses `◯φ` for provable implicational `φ`.
docs/ljfo-fidelity.md	210	PROVED		none	## 5. Status ledger — PROVED / conditional / OPEN
docs/ljfo-fidelity.md	210	OPEN		none	## 5. Status ledger — PROVED / conditional / OPEN
docs/ljfo-fidelity.md	214	PROVED	eSound	line	| `eSound` (E1) | the ∃p interpolant is sound | **PROVED**, `[propext, Classical.choice, Quot.sound]` |
docs/ljfo-fidelity.md	215	PROVED	aSound	line	| `aSound` (A1) | the ∀p interpolant is sound | **PROVED**, same pin |
docs/ljfo-fidelity.md	216	PROVED	interp_pfree	line	| `interp_pfree` | the interpolant is `p`-free | **PROVED**, same pin |
docs/ljfo-fidelity.md	217	PROVED	idNeg	line	| `idNeg` | identity expansion | **PROVED**, `[propext, Quot.sound]` |
docs/ljfo-fidelity.md	218	PROVED	BlockerTest.blocker	line	| `BlockerTest.blocker` | the G4iLL blocker is derivable in LJF◯ | **PROVED**, no axioms |
docs/ljfo-fidelity.md	219	sorry-free	satE2,CimpAnt	line	| `satE2` (E2) | minimality of ∃p | **CONDITIONAL on `CimpAnt`**, sorry-free, same pin |
docs/ljfo-fidelity.md	220	sorry-free	satA2,CimpAnt	line	| `satA2` (A2) | minimality of ∀p | **CONDITIONAL on `CimpAnt`**, sorry-free, same pin |
docs/ljfo-fidelity.md	221	OPEN	CimpAnt	line	| `CimpAnt` | the ◯-implication antecedent miner (clause 13) | **OPEN** |
docs/ljfo-fidelity.md	222	PROVED	bridge_iff	line	... `LJF◯ ⊢ ⌊Γ⌋ ⇒ ⌊φ⌋` — **focalization for PLL** | **PROVED**, `[propext, Quot.sound]`, no choice (see the note below) |
docs/ljfo-fidelity.md	223	OPEN	CimpAnt	line	| uniform interpolation for LJF◯ | — | **OPEN** (needs `CimpAnt`) |
docs/ljfo-fidelity.md	224	PROVED	focalizeSCO,FocalizationPLL	line	| `focalizeSCO` / `FocalizationPLL` | focalization completeness for PLL | **PROVED** 2026-08-14, `[propext, Quot.sound]` (`LaxLogic/LJFOBridge.lean`) |
docs/ljfo-fidelity.md	225	PROVED	Stab.sound,sound_tru	line	| `Stab.sound` / `sound_tru` | LJF◯ soundness for PLL (the erasure) | **PROVED**, same pin |
docs/ljfo-fidelity.md	226	OPEN	CimpAnt,negOfO	line	| uniform interpolation for PLL | — | **OPEN** (needs `CimpAnt`, **plus the interpolant read-back through `negOfO`**) |
docs/ljfo-fidelity.md	228	PROVED	CimpAnt,negOfO	near	Update 2026-08-13 — focalization for PLL is PROVED, and this table's
docs/ljfo-fidelity.md	239	sorry-free	focalizeSCO,laxND_of_ljfo	line	`focalizeSCO`, `laxND_of_ljfo` all `[propext, Quot.sound]`, sorry-free, no
docs/ljfo-plan.md	8	OPEN		none	discipline: UI for PLL is OPEN (Iemhoff's proof rests on G4iLL, refuted
docs/ljfo-plan.md	8	refuted		none	discipline: UI for PLL is OPEN (Iemhoff's proof rests on G4iLL, refuted
docs/ljfo-plan.md	23	REFUTED	impL	line	K, REFUTED in-repo); `impL` proves its argument at `tru`; every other
docs/ljfo-plan.md	26	machine-checked		none	dissolves the G4iLL contraction failure, machine-checked at the blocker.
docs/ljfo-plan.md	117	conjecture		none	clause, before mechanising. Three findings and one conjecture.
docs/ljfo-plan.md	137	proved		none	is proved at `tru` from `E(done)`, and `E(done) ⊢tru E(↑R :: rest)` is
docs/ljfo-plan.md	147	proved	impR	near	proved truly), assume the guard, and the recursion's conclusion is
docs/ljfo-plan.md	159	Conjecture	ParkedN	near	(d) Conjecture (the dykAnt-analogue, still to run).** The
docs/ljfo-plan.md	223	provable	PLLFocused,circR,Focalization	near	provable implicational `φ`, i.e. it is incomplete for PLL (its
docs/ljfo-plan.md	225	proved	Focalization,laxIntro	near	nothing proved is affected; the blocker never crosses this gap). The
docs/ljfo-plan.md	234	refuted	laxOf,circL	near	which the clause design had already assumed; converse-K stays refuted
docs/ljfo-plan.md	505	machine-checked		none	The row surgery is complete and machine-checked end to end:
docs/ljfo-plan.md	598	proved	cAnt	line	the `cAnt` parameterisation, as tonight's surgery proved in one pass).
docs/ljfo-plan.md	622	REFUTED		none	measures on that order. §3(e)'s absorption claim is hereby REFUTED at
docs/ljfo-plan.md	631	machine-checked	CimpAnt,cAnt	near	(C) an exemption: E2/A2 stand as machine-checked conditional on the
docs/ljfo-plan.md	649	machine-checked	CimpAnt	near	the whole minimality induction is machine-checked except the SINGLE point
docs/ljfo-plan.md	657	machine-checked	PLLG4Dec,CimpAnt	near	(C) E2/A2 stand as machine-checked conditional on the isolated
docs/ljfo-plan.md	687	sorry-free	uCtxP,uCtxN,UClosed	near	sorry-free (a first draft of the closure-transitivity theorem was CUT
docs/ljfo-plan.md	699	sorry-free	uPP,uNP,uPN,uNN,uPPn,uNPn,uPNn,uNNn,UClosed	near	UClosed (uCtxP Γ) (uCtxN Γ)` — sorry-free. Next (2c): the
docs/ljfo-plan.md	760	sorry-free	uClosed_ctx,LSeq,succs_sound,succs_complete	near	Standing (B)-inventory, all sorry-free over the frozen core:
docs/ljfo-plan.md	776	proved	LJFOSearch.search	near	semantically proved `∃p.φ★ = ¬¬◯⊥`; fuel 48: the `[◯p→r, ◯(↓◯p)]`
docs/ljfo-plan.md	800	proved	interpCircShape	near	`laxRows p done Q : List Neg` with seven shape equations proved
docs/ljfo-plan.md	818	provable		none	A_{height of θ's derivation}, provable with the native retention
docs/ljfo-plan.md	851	proved	CimpAnt	near	THEIR SCOPE together with their route's proved machinery; none is a
docs/ljfo-plan.md	884	provable		none	def is kernel-opaque (no equations, nothing provable — the mandate
docs/ljfo-plan.md	924	proved	_certs,_axioms	near	A₆ ⊢ A₅); then **θ₄ ⟛ θ₃ and ∀n. θ_{n+4} ⊢ θ_{n+3}, kernel-proved,
docs/ljfo-plan.md	930	proved		none	forms the chain itself is proved to plateau (pnf(A₆) ⟛ pnf(A₇);
docs/ljfo-plan.md	933	OPEN		none	OPEN, named: (1) the raw bridge for f ≥ 6 — the clean fix is the
docs/ljfo-plan.md	939	proved		none	(3) W at this cell follows from (1)+(2) — currently proved for the
docs/ljfo-plan.md	953	PROVED		none	θmax all PROVED both directions ON THE RAW VALUES** via the certified
docs/ljfo-plan.md	967	OPEN		none	re-derives the goal). OPEN to make this a certificate: the
docs/ljfo-plan.md	971	OPEN		none	OPEN also: the decomposition trees as single pinned Lean terms.
docs/ljfo-plan.md	989	proved	interp_circ_laxRows	line	equation `interp_circ_laxRows` proved by `cases Q` from the seven
docs/ljfo-plan.md	1005	proved		none	goal-inversion prefix, and every one of the 55 call sites re-proved it
docs/ljfo-plan.md	1142	provable	interpF	near	anything provable from the frozen core goes in `LJFORows.lean`, not
docs/ljfo-plan.md	1288	PROVED		none	forced departures; §5 the PROVED/conditional/OPEN ledger. The correspondence
docs/ljfo-plan.md	1288	OPEN		none	forced departures; §5 the PROVED/conditional/OPEN ledger. The correspondence
docs/ljfo-plan.md	1333	machine-checked	satE2,collectAxioms	near	it at the pin.** That is the price of the machine-checked mandate on a term
docs/ljfo-review-2026-08-11.md	26	provable	PLLFocused,laxOf	near	found incomplete (it missed `◯φ` for provable implicational `φ`). Since
docs/ljfo-review-2026-08-11.md	28	PROVED	laxOf,toH,ofH	near	`LJFOHeight.lean` are a re-presentation, PROVED equivalent
docs/ljfo-review-2026-08-11.md	33	proved		none	re-proved after each revision.** Precisely:
docs/ljfo-review-2026-08-11.md	48	proved	eSound,aSound	line	In each case the previously proved E1/A1 (`eSound`/`aSound`) were
docs/ljfo-review-2026-08-11.md	49	proved	eSound,aSound	near	reproved against the new definition; they are currently proved outright
docs/ljfo-review-2026-08-11.md	59	proved	interpF,eSoundF,aSoundF,satE2F,satA2F	line	proved afresh for `interpF` (as `eSoundF`(/`aSoundF`/`satE2F`/`satA2F`);
docs/ljfo-review-2026-08-11.md	64	proved	interpF	near	state plainly: if layer 4 succeeds, the E1/A1 already proved for
docs/ljfo-review-2026-08-11.md	117	machine-checked	eSound	line	1. **E1/A1 for a focused lax calculus, machine-checked** (`eSound`/
docs/ljfo-review-2026-08-11.md	130	machine-checked		none	as Howe's duplication and the machine-checked G4iLL incompleteness.
docs/ljfo-review-2026-08-11.md	263	machine-checked		none	everything else is machine-checked. That is strong evidence this is one
docs/ljfo-review-2026-08-11.md	330	PROVED		none	the semantic campaign PROVED `∃p.φ★ = ¬¬◯⊥` for
docs/ljfo-review-2026-08-11.md	336	proved		none	agrees with the proved strongest value); `E ⊢ ¬¬◯⊥` unknown at the
docs/llm-formalisation-case-study-outline.md	23	machine-checked		none	| 2 | Setting: PLL, uniform interpolation, the machine-checked mandate, the human/model configuration | 1 |
docs/llm-formalisation-case-study-outline.md	24	machine-checked		none	... **The successful extension**: strong normalisation of the full interleaved reduction. Obstruction machine-checked first (two counterexample terms killing both orientations of ...
docs/llm-formalisation-case-study-outline.md	83	OPEN		none	No claim of mathematical progress on uniform interpolation for PLL. It is OPEN,
